id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month,sentiment_score,compound
9.50502e+17,We have been working every day to DELIVER for America’s Farmers just as they work every day to deliver FOR US.,49232,9116,2018-08-01 22:58:00,2018-08-02 06:58:00,2018-08-02,06:58:00,6,2018,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.50502e+17,"In every decision we make, we are honoring America’s PROUD FARMING LEGACY. Years of crushing taxes, crippling regs, &amp, corrupt politics left our communities hurting, our economy stagnant, &amp, millions of hardworking Americans COMPLETELY FORGOTTEN. But they are not forgotten ANYMORE!",69129,14128,2018-08-01 22:59:00,2018-08-02 06:59:00,2018-08-02,06:59:00,6,2018,8,"{'neg': 0.173, 'neu': 0.661, 'pos': 0.166, 'compound': -0.0905}",-0.0905
9.50507e+17,"We are fighting for our farmers, for our country, and for our GREAT AMERICAN FLAG. We want our flag respected - and we want our NATIONAL ANTHEM respected also!",89774,17493,2018-08-01 23:19:00,2018-08-02 07:19:00,2018-08-02,07:19:00,7,2018,8,"{'neg': 0.065, 'neu': 0.573, 'pos': 0.362, 'compound': 0.8866}",0.8866
9.50824e+17,"It was my great honor to sign H.R. , the “Martin Luther King, Jr. National Historical Park Act,” which redesignates the Martin Luther King, Junior, National Historic Site in the State of Georgia as the Martin Luther King, Jr. National Historical Park.",62081,13524,2018-09-01 20:17:00,2018-09-02 04:17:00,2018-09-02,04:17:00,4,2018,9,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.8074}",0.8074
1.03983e+18,,47198,10900,2018-12-09 11:03:00,2018-12-09 19:03:00,2018-12-09,19:03:00,19,2018,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.4514e+17,MERRY CHRISTMAS!!,128584,26247,2017-12-25 03:51:00,2017-12-25 11:51:00,2017-12-25,11:51:00,11,2017,12,"{'neg': 0.0, 'neu': 0.197, 'pos': 0.803, 'compound': 0.6229}",0.6229
9.47614e+17,"HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN, and much faster than anyone thought possible!",166739,32589,2017-12-31 23:43:00,2018-01-01 07:43:00,2018-01-01,07:43:00,7,2018,1,"{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.8968}",0.8968
9.47593e+17,"As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, and even the very dishonest Fake News Media, a Happy and Healthy New Year. will be a great year for America!",169966,36017,2017-12-31 22:18:00,2018-01-01 06:18:00,2018-01-01,06:18:00,6,2018,1,"{'neg': 0.215, 'neu': 0.374, 'pos': 0.411, 'compound': 0.8915}",0.8915
9.47588e+17,"Iran, the Number One State of Sponsored Terror with numerous violations of Human Rights occurring on an hourly basis, has now closed down the Internet so that peaceful demonstrators cannot communicate. Not good!",93121,25822,2017-12-31 22:00:00,2018-01-01 06:00:00,2018-01-01,06:00:00,6,2018,1,"{'neg': 0.162, 'neu': 0.668, 'pos': 0.17, 'compound': -0.3123}",-0.3123
9.47328e+17,“Trump Rally: Stocks put in the record books”,55336,10928,2017-12-31 04:46:00,2017-12-31 12:46:00,2017-12-31,12:46:00,12,2017,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.47236e+17,"Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dramatically Cut, and it will only get better. MUCH MORE TO COME!",106921,20115,2017-12-30 22:42:00,2017-12-31 06:42:00,2017-12-31,06:42:00,6,2017,12,"{'neg': 0.061, 'neu': 0.846, 'pos': 0.093, 'compound': 0.2714}",0.2714
9.47235e+17,"I use Social Media not because I like to, but because it is the only way to fight a VERY dishonest and unfair “press,” now often referred to as Fake News Media. Phony and non-existent “sources” are being used more often than ever. Many stories &amp, reports a pure fiction!",179632,42893,2017-12-30 22:36:00,2017-12-31 06:36:00,2017-12-31,06:36:00,6,2017,12,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.9736}",-0.9736
9.47214e+17,"On Taxes: “This is the biggest corporate rate cut ever, going back to the corporate income tax rate of roughly years ago.This is a huge pro-growth stimulus for the economy. Every year the Obama WH overstated how the economy would grow. Now real economics and jobs.” Report",66759,13561,2017-12-30 21:12:00,2017-12-31 05:12:00,2017-12-31,05:12:00,5,2017,12,"{'neg': 0.043, 'neu': 0.909, 'pos': 0.048, 'compound': 0.0516}",0.0516
9.4695e+17,"Many reports of peaceful protests by Iranian citizens fed up with regime’s corruption &amp, its squandering of the nation’s wealth to fund terrorism abroad. Iranian govt should respect their people’s rights, including right to express themselves. The world is watching!",119278,33702,2017-12-30 03:42:00,2017-12-30 11:42:00,2017-12-30,11:42:00,11,2017,12,"{'neg': 0.127, 'neu': 0.682, 'pos': 0.191, 'compound': 0.5093}",0.5093
9.46532e+17,"In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Global Warming that our Country, but not other countries, was going to pay TRILLIONS OF DOLLARS to protect against. Bundle up!",174817,51213,2017-12-29 00:01:00,2017-12-29 08:01:00,2017-12-29,08:01:00,8,2017,12,"{'neg': 0.033, 'neu': 0.824, 'pos': 0.143, 'compound': 0.6533}",0.6533
9.4652e+17,"Together, we are MAKING AMERICA GREAT AGAIN!",58339,12232,2017-12-28 23:14:00,2017-12-29 07:14:00,2017-12-29,07:14:00,7,2017,12,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.729}",0.729
9.46211e+17,"“Arrests of MS-13 Members, Associates Up % Under Trump”",71955,16355,2017-12-28 02:46:00,2017-12-28 10:46:00,2017-12-28,10:46:00,10,2017,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.46201e+17,"“On /20 - the day Trump was inaugurated - an estimated ,000 ISIS fighters held approx ,500 square miles of territory in both Iraq and Syria. As of /21, the U.S. military est the remaining ,000 or so fighters occupy roughly ,900 square miles..”",58623,15449,2017-12-28 02:09:00,2017-12-28 10:09:00,2017-12-28,10:09:00,10,2017,12,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.1027}",-0.1027
9.46157e+17,"Just left West Palm Beach Fire &amp, Rescue . Met with great men and women as representatives of those who do so much for all of us. Firefighters, paramedics, first responders - what amazing people they are!",93854,14495,2017-12-27 23:11:00,2017-12-28 07:11:00,2017-12-28,07:11:00,7,2017,12,"{'neg': 0.053, 'neu': 0.691, 'pos': 0.256, 'compound': 0.8777}",0.8777
9.46151e+17,"“On /20 - the day Trump was inaugurated - an estimated ,000 ISIS fighters held approx ,500 square miles of territory in both Iraq and Syria. As of /21, the U.S. military estimates the remaining ,000 or so fighters occupy roughly ,900 square miles...” via",38520,12128,2017-12-27 10:49:00,2017-12-27 18:49:00,2017-12-27,18:49:00,18,2017,12,"{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.1027}",-0.1027
9.45781e+17,"All signs are that business is looking really good for next year, only to be helped further by our Tax Cut Bill. Will be a great year for Companies and JOBS! Stock Market is poised for another year of SUCCESS!",111975,20029,2017-12-26 22:17:00,2017-12-27 06:17:00,2017-12-27,06:17:00,6,2017,12,"{'neg': 0.042, 'neu': 0.674, 'pos': 0.284, 'compound': 0.9218}",0.9218
9.45625e+17,"Based on the fact that the very unfair and unpopular Individual Mandate has been terminated as part of our Tax Cut Bill, which essentially Repeals (over time) ObamaCare, the Democrats &amp, Republicans will eventually come together and develop a great new HealthCare plan!",93839,16116,2017-12-26 11:58:00,2017-12-26 19:58:00,2017-12-26,19:58:00,19,2017,12,"{'neg': 0.118, 'neu': 0.798, 'pos': 0.084, 'compound': -0.1742}",-0.1742
9.45437e+17,"I hope everyone is having a great Christmas, then tomorrow it’s back to work in order to Make America Great Again (which is happening faster than anyone anticipated)!",170034,26868,2017-12-25 23:33:00,2017-12-26 07:33:00,2017-12-26,07:33:00,7,2017,12,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.908}",0.908
9.45126e+17,People are proud to be saying Merry Christmas again. I am proud to have led the charge against the assault of our cherished and beautiful phrase. MERRY CHRISTMAS!!!!!,197316,42780,2017-12-25 02:56:00,2017-12-25 10:56:00,2017-12-25,10:56:00,10,2017,12,"{'neg': 0.082, 'neu': 0.434, 'pos': 0.484, 'compound': 0.9612}",0.9612
9.4503e+17,"The Tax Cut/Reform Bill, including Massive Alaska Drilling and the Repeal of the highly unpopular Individual Mandate, brought it all together as to what an incredible year we had. Don’t let the Fake News convince you otherwise...and our insider Polls are strong!",94399,18061,2017-12-24 20:35:00,2017-12-25 04:35:00,2017-12-25,04:35:00,4,2017,12,"{'neg': 0.065, 'neu': 0.818, 'pos': 0.117, 'compound': 0.3595}",0.3595
9.44704e+17,"Remember, the Republicans are -0 in Congressional races this year. In Senate, I said Roy M would lose in Alabama and supported Big Luther Strange - and Roy lost. Virginia candidate was not a “Trumper,” and he lost. Good Republican candidates will win BIG!",71771,12955,2017-12-23 22:57:00,2017-12-24 06:57:00,2017-12-24,06:57:00,6,2017,12,"{'neg': 0.183, 'neu': 0.642, 'pos': 0.175, 'compound': 0.2942}",0.2942
9.447e+17,"The Stock Market is setting record after record and unemployment is at a year low. So many things accomplished by the Trump Administration, perhaps more than any other President in first year. Sadly, will never be reported correctly by the Fake News Media!",85863,17736,2017-12-23 22:44:00,2017-12-24 06:44:00,2017-12-24,06:44:00,6,2017,12,"{'neg': 0.218, 'neu': 0.72, 'pos': 0.062, 'compound': -0.7922}",-0.7922
9.44667e+17,"Wow, “FBI lawyer James Baker reassigned,” according to .",58511,13341,2017-12-23 20:32:00,2017-12-24 04:32:00,2017-12-24,04:32:00,4,2017,12,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.5859
9.44666e+17,FBI Deputy Director Andrew McCabe is racing the clock to retire with full benefits. days to go?!!!,61879,17323,2017-12-23 20:30:00,2017-12-24 04:30:00,2017-12-24,04:30:00,4,2017,12,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.5386}",0.5386
9.44666e+17,"How can FBI Deputy Director Andrew McCabe, the man in charge, along with leakin’ James Comey, of the Phony Hillary Clinton investigation (including her ,000 illegally deleted emails) be given $700,000 for wife’s campaign by Clinton Puppets during investigation?",102458,28589,2017-12-23 20:27:00,2017-12-24 04:27:00,2017-12-24,04:27:00,4,2017,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.4433e+17,"Remember, the most hated part of ObamaCare is the Individual Mandate, which is being terminated under our just signed Tax Cut Bill.",101486,19795,2017-12-22 22:11:00,2017-12-23 06:11:00,2017-12-23,06:11:00,6,2017,12,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.7645}",-0.7645
9.43598e+17,WE ARE MAKING AMERICA GREAT AGAIN!,85379,18953,2017-12-20 21:44:00,2017-12-21 05:44:00,2017-12-21,05:44:00,5,2017,12,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.6588}",0.6588
9.43363e+17,"The United States Senate just passed the biggest in history Tax Cut and Reform Bill. Terrible Individual Mandate (ObamaCare)Repealed. Goes to the House tomorrow morning for final vote. If approved, there will be a News Conference at The White House at approximately :00 P.M.",118874,24870,2017-12-20 06:09:00,2017-12-20 14:09:00,2017-12-20,14:09:00,14,2017,12,"{'neg': 0.104, 'neu': 0.783, 'pos': 0.112, 'compound': 0.1027}",0.1027
9.43214e+17,"Congratulations to Paul Ryan, Kevin McCarthy, Kevin Brady, Steve Scalise, Cathy McMorris Rodgers and all great House Republicans who voted in favor of cutting your taxes!",108974,19499,2017-12-19 20:18:00,2017-12-20 04:18:00,2017-12-20,04:18:00,4,2017,12,"{'neg': 0.043, 'neu': 0.638, 'pos': 0.319, 'compound': 0.8883}",0.8883
9.43079e+17,"Stocks and the economy have a long way to go after the Tax Cut Bill is totally understood and appreciated in scope and size. Immediate expensing will have a big impact. Biggest Tax Cuts and Reform EVER passed. Enjoy, and create many beautiful JOBS!",59049,11224,2017-12-19 11:23:00,2017-12-19 19:23:00,2017-12-19,19:23:00,19,2017,12,"{'neg': 0.081, 'neu': 0.675, 'pos': 0.245, 'compound': 0.8675}",0.8675
9.43074e+17,DOW RISES POINTS ON THE YEAR FOR THE FIRST TIME EVER - MAKE AMERICA GREAT AGAIN!,96316,19077,2017-12-19 11:04:00,2017-12-19 19:04:00,2017-12-19,19:04:00,19,2017,12,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.6588}",0.6588
9.42921e+17,"Together, our task is to strengthen our families, to build up our communities, to serve our citizens, and to celebrate AMERICAN GREATNESS as a shining example to the world....",56477,13138,2017-12-19 00:54:00,2017-12-19 08:54:00,2017-12-19,08:54:00,8,2017,12,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7184}",0.7184
9.42905e+17,"With the strategy that I announced today, we are declaring that AMERICA is in the game and AMERICA is DETERMINED to WIN!OUR FOUR PILLARS OF NATIONAL SECURITY STRATEGY:",51506,12330,2017-12-18 23:49:00,2017-12-19 07:49:00,2017-12-19,07:49:00,7,2017,12,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.762}",0.762
9.42884e+17,Record Closes for the Dow so far this year! We have NEVER had Dow Records in a one year period. Wow!,82981,17094,2017-12-18 22:25:00,2017-12-19 06:25:00,2017-12-19,06:25:00,6,2017,12,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.658}",0.658
9.42882e+17,Thank you Maria B!,33592,6779,2017-12-18 22:20:00,2017-12-19 06:20:00,2017-12-19,06:20:00,6,2017,12,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199
9.42882e+17,So true Ivanka!,36603,6750,2017-12-18 22:18:00,2017-12-19 06:18:00,2017-12-19,06:18:00,6,2017,12,"{'neg': 0.0, 'neu': 0.371, 'pos': 0.629, 'compound': 0.5244}",0.5244
9.42857e+17,"As the world watches, we are days away from passing HISTORIC TAX CUTS for American families and businesses. It will be the BIGGEST TAX CUT and TAX REFORM in the HISTORY of our country!",40985,7814,2017-12-18 20:40:00,2017-12-19 04:40:00,2017-12-19,04:40:00,4,2017,12,"{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.7234}",-0.7234
9.42854e+17,"When the American People speak, ALL OF US should listen. Just over one year ago, you spoke loud and clear. On November , , you voted to MAKE AMERICA GREAT AGAIN!",41122,8025,2017-12-18 20:28:00,2017-12-19 04:28:00,2017-12-19,04:28:00,4,2017,12,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.8283}",0.8283
9.42852e+17,"Over the past months, I have travelled tens of thousands of miles, to visit countries. I have met with more than world leaders and everywhere I traveled, it was my highest privilege and greatest honor to represent the AMERICAN PEOPLE!",54593,10269,2017-12-18 20:19:00,2017-12-19 04:19:00,2017-12-19,04:19:00,4,2017,12,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8805}",0.8805
9.42722e+17,Ivanka Trump will be interviewed on .,37098,4817,2017-12-18 11:42:00,2017-12-18 19:42:00,2017-12-18,19:42:00,19,2017,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.42717e+17,"Remember, Republicans are -0 in Congressional Races this year. The media refuses to mention this. I said Gillespie and Moore would lose (for very different reasons), and they did. I also predicted “I” would win. Republicans will do well in , very well!",73888,14792,2017-12-18 11:23:00,2017-12-18 19:23:00,2017-12-18,19:23:00,19,2017,12,"{'neg': 0.057, 'neu': 0.766, 'pos': 0.176, 'compound': 0.68}",0.68
9.42552e+17,"More than a century after conquering flight, the continue to motivate &amp, inspire Americans, who never tire of exploration &amp, innovation. This GREAT AMERICAN SPIRIT can be found in the design of every new supersonic jet and next generation:",51146,10241,2017-12-18 00:26:00,2017-12-18 08:26:00,2017-12-18,08:26:00,8,2017,12,"{'neg': 0.033, 'neu': 0.642, 'pos': 0.324, 'compound': 0.9382}",0.9382
9.42503e+17,Wonderful weekend at Camp David. A very special place. A lot of very important work done. Heading back to the now.,54110,8562,2017-12-17 21:13:00,2017-12-18 05:13:00,2017-12-18,05:13:00,5,2017,12,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.831}",0.831
9.4213e+17,WEEKLY ADDRESS🇺🇸,43997,10167,2017-12-16 20:31:00,2017-12-17 04:31:00,2017-12-17,04:31:00,4,2017,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.42123e+17,"TAX CUTS will increase investment in the American economy and in U.S. workers, leading to higher growth, higher wages, and more JOBS!",59442,12037,2017-12-16 20:05:00,2017-12-17 04:05:00,2017-12-17,04:05:00,4,2017,12,"{'neg': 0.108, 'neu': 0.7, 'pos': 0.191, 'compound': 0.3091}",0.3091
9.41869e+17,"Great job Kevin, we are all proud of you!",54860,10894,2017-12-16 03:12:00,2017-12-16 11:12:00,2017-12-16,11:12:00,11,2017,12,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.8172}",0.8172
9.4182e+17,"DOW, S&amp,P and NASDAQ close at record highs!",48684,10153,2017-12-16 00:00:00,2017-12-16 08:00:00,2017-12-16,08:00:00,8,2017,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.4179e+17,"Today, it was my tremendous honor to visit Marine Helicopter Squadron One (HMX-1) at the Marine Corps Air Facility in Quantico, Virginia. I am honored to serve as your Commander-in-Chief. On behalf of an entire Nation, THANK YOU for your sacrifice and service. We love you!",66015,14462,2017-12-15 21:58:00,2017-12-16 05:58:00,2017-12-16,05:58:00,5,2017,12,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.9406}",0.9406
9.41418e+17,“Manufacturing Optimism Rose to Another All-Time High in the Latest Outlook Survey”,32408,6893,2017-12-14 21:20:00,2017-12-15 05:20:00,2017-12-15,05:20:00,5,2017,12,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.5423}",0.5423
9.41406e+17,"In , there were approximately ,000 pages in the Code of Federal Regulations. Today there are over ,000 pages, as seen in the Roosevelt Room.Today, we CUT THE RED TAPE! It is time to SET FREE OUR DREAMS and MAKE AMERICA GREAT AGAIN!",74535,20389,2017-12-14 20:35:00,2017-12-15 04:35:00,2017-12-15,04:35:00,4,2017,12,"{'neg': 0.053, 'neu': 0.707, 'pos': 0.24, 'compound': 0.9011}",0.9011
9.41404e+17,"When Americans are free to thrive, innovate, &amp, prosper, there is no challenge too great, no task too large, &amp, no goal beyond our reach. We are a nation of explorers, pioneers, innovators &amp, inventors. We are nation of people who work hard, dream big, &amp, who never, ever give up...",58921,13232,2017-12-14 20:27:00,2017-12-15 04:27:00,2017-12-15,04:27:00,4,2017,12,"{'neg': 0.127, 'neu': 0.635, 'pos': 0.238, 'compound': 0.7906}",0.7906
9.41401e+17,"Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing maze of regs, rules, and restrictions has cost our country trillions of dollars, millions of jobs, countless American factories, &amp, devastated entire industries.",48388,9921,2017-12-14 20:13:00,2017-12-15 04:13:00,2017-12-15,04:13:00,4,2017,12,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.7978}",-0.7978
9.41095e+17,Thank you Omarosa for your service! I wish you continued success.,72683,10942,2017-12-13 23:58:00,2017-12-14 07:58:00,2017-12-14,07:58:00,7,2017,12,"{'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.8478}",0.8478
9.40905e+17,"The reason I originally endorsed Luther Strange (and his numbers went up mightily), is that I said Roy Moore will not be able to win the General Election. I was right! Roy worked hard but the deck was stacked against him!",63126,11712,2017-12-13 11:22:00,2017-12-13 19:22:00,2017-12-13,19:22:00,19,2017,12,"{'neg': 0.063, 'neu': 0.828, 'pos': 0.109, 'compound': 0.4374}",0.4374
9.40796e+17,"Congratulations to Doug Jones on a hard fought victory. The write-in votes played a very big factor, but a win is a win. The people of Alabama are great, and the Republicans will have another shot at this seat in a very short period of time. It never ends!",103471,19326,2017-12-13 04:08:00,2017-12-13 12:08:00,2017-12-13,12:08:00,12,2017,12,"{'neg': 0.047, 'neu': 0.613, 'pos': 0.34, 'compound': 0.9668}",0.9668
9.40706e+17,Wishing all of those celebrating around the world a happy and healthy eight nights in the company of those they love.,65750,13616,2017-12-12 22:13:00,2017-12-13 06:13:00,2017-12-13,06:13:00,6,2017,12,"{'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.9451}",0.9451
9.39968e+17,"Very little discussion of all the purposely false and defamatory stories put out this week by the Fake News Media. They are out of control - correct reporting means nothing to them. Major lies written, then forced to be withdrawn after they are exposed...a stain on America!",99253,23353,2017-10-12 21:18:00,2017-10-13 05:18:00,2017-10-13,05:18:00,5,2017,10,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.8478}",-0.8478
9.3968e+17,No American should be separated from their loved ones because of preventable crime committed by those illegally in our country. Our cities should be Sanctuaries for Americans – not for criminal aliens!,104365,27338,2017-10-12 02:17:00,2017-10-12 10:17:00,2017-10-12,10:17:00,10,2017,10,"{'neg': 0.14, 'neu': 0.638, 'pos': 0.222, 'compound': 0.5216}",0.5216
9.39643e+17,Great Army - Navy Game. Army wins to and brings home the COMMANDER-IN-CHIEF’S TROPHY! Congratulations!,78901,11838,2017-09-12 23:47:00,2017-09-13 07:47:00,2017-09-13,07:47:00,7,2017,9,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.9229}",0.9229
9.39641e+17,Great Army - Navy Game. Army wins to and brings home the COMMANDER-IN-CHIEF’S TROPHY (last time was ). Wow! Congratulations!,7867,1657,2017-09-12 11:39:00,2017-09-12 19:39:00,2017-09-12,19:39:00,19,2017,9,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.9523}",0.9523
9.39634e+17,". of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when, in fact, he knew the arena was packed (as shown also on T.V.). FAKE NEWS, he should be fired.",73972,18321,2017-09-12 23:14:00,2017-09-13 07:14:00,2017-09-13,07:14:00,7,2017,9,"{'neg': 0.24, 'neu': 0.733, 'pos': 0.026, 'compound': -0.9076}",-0.9076
9.39616e+17,". put out a phony photo of an empty arena hours before I arrived the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology &amp, retraction from FAKE NEWS WaPo!",64019,18675,2017-09-12 22:01:00,2017-09-13 06:01:00,2017-09-13,06:01:00,6,2017,9,"{'neg': 0.153, 'neu': 0.823, 'pos': 0.025, 'compound': -0.7371}",-0.7371
9.39376e+17,"We believe that every American should stand for the National Anthem, and we proudly pledge allegiance to one NATION UNDER GOD!",58748,13187,2017-09-12 06:06:00,2017-09-12 14:06:00,2017-09-12,14:06:00,14,2017,9,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7734}",0.7734
9.39355e+17,"This is your land, this is your home, and it's your voice that matters the most. So speak up, be heard, and fight, fight, fight for the change you've been waiting for your entire life!MERRY CHRISTMAS and THANK YOU Pensacola, Florida!",65377,16573,2017-09-12 04:46:00,2017-09-12 12:46:00,2017-09-12,12:46:00,12,2017,9,"{'neg': 0.172, 'neu': 0.739, 'pos': 0.089, 'compound': -0.6188}",-0.6188
9.393e+17,Just arrived at the Pensacola Bay Center. Join me LIVE on in minutes!,34237,5407,2017-09-12 01:04:00,2017-09-12 09:04:00,2017-09-12,09:04:00,9,2017,9,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3595}",0.3595
9.39275e+17,"On my way to Pensacola, Florida. See everyone soon!",41796,6207,2017-08-12 23:25:00,2017-08-13 07:25:00,2017-08-13,07:25:00,7,2017,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
9.39007e+17,I fulfilled my campaign promise - others didn’t!,128801,44196,2017-08-12 05:41:00,2017-08-12 13:41:00,2017-08-12,13:41:00,13,2017,8,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.6588}",0.6588
9.39006e+17,"Tonight, Melania and I were thrilled to welcome so many wonderful friends to the – and wish them all a very ://",41742,8012,2017-08-12 05:36:00,2017-08-12 13:36:00,2017-08-12,13:36:00,13,2017,8,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.9427}",0.9427
9.38878e+17,"Across the battlefields, oceans, and harrowing skies of Europe and the Pacific throughout the war, one great battle cry could be heard by America’s friends and foes alike:“REMEMBER PEARL HARBOR.”",53619,10670,2017-07-12 21:10:00,2017-07-13 05:10:00,2017-07-13,05:10:00,5,2017,7,"{'neg': 0.324, 'neu': 0.515, 'pos': 0.161, 'compound': -0.743}",-0.743
9.38874e+17,"Today, as we Remember Pearl Harbor, it was an incredible honor to be joined with surviving Veterans of the attack on /7/1941. They are HEROES, and they are living witnesses to American History. All American hearts are filled with gratitude for their service and their sacrifice.",52705,10118,2017-07-12 20:52:00,2017-07-13 04:52:00,2017-07-13,04:52:00,4,2017,7,"{'neg': 0.055, 'neu': 0.721, 'pos': 0.224, 'compound': 0.8636}",0.8636
9.38862e+17,"Today, the U.S. flag flies at half-staff at the , in honor of National Pearl Harbor Remembrance Day.",46715,8315,2017-07-12 20:04:00,2017-07-13 04:04:00,2017-07-13,04:04:00,4,2017,7,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939
9.38517e+17,I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing the State Department to begin preparation to move the American Embassy from Tel Aviv to Jerusalem...,113973,31278,2017-06-12 21:14:00,2017-06-13 05:14:00,2017-06-13,05:14:00,5,2017,6,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.34}",0.34
9.38185e+17,"Join me this Friday in Pensacola, Florida at the Pensacola Bay Center! Tickets:",42799,9786,2017-05-12 23:13:00,2017-05-13 07:13:00,2017-05-13,07:13:00,7,2017,5,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3595}",0.3595
9.37653e+17,"Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on taxes, tough on crime, strong on military and borders...&amp, so much more. Look at your -k’s since Election. Highest Stock Market EVER! Jobs are roaring back!",80272,17052,2017-04-12 12:00:00,2017-04-12 20:00:00,2017-04-12,20:00:00,20,2017,4,"{'neg': 0.196, 'neu': 0.673, 'pos': 0.131, 'compound': -0.3987}",-0.3987
9.37642e+17,"Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We need his vote on stopping crime, illegal immigration, Border Wall, Military, Pro Life, V.A., Judges nd Amendment and more. No to Jones, a Pelosi/Schumer Puppet!",80564,20232,2017-04-12 11:17:00,2017-04-12 19:17:00,2017-04-12,19:17:00,19,2017,4,"{'neg': 0.234, 'neu': 0.701, 'pos': 0.065, 'compound': -0.8353}",-0.8353
9.37279e+17,I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!,77729,17398,2017-03-12 11:15:00,2017-03-12 19:15:00,2017-03-12,19:15:00,19,2017,3,"{'neg': 0.312, 'neu': 0.688, 'pos': 0.0, 'compound': -0.7082}",-0.7082
